"feature id","feature label","shid","geoid","Workers in Agriculture, Fishing, and Mining who Commute by Drive Alone (2020-2024)","Workers in Construction who Commute by Drive Alone (2020-2024)","Workers in Manufacturing who Commute by Drive Alone (2020-2024)","Workers in Wholesale Trade who Commute by Drive Alone (2020-2024)","Workers in Retail Trade who Commute by Drive Alone (2020-2024)","Workers in Transportation who Commute by Drive Alone (2020-2024)","Workers in Finance and Insurance who Commute by Drive Alone (2020-2024)","Workers in Information who Commute by Drive Alone (2020-2024)","Workers in Scientific and Professional who Commute by Drive Alone (2020-2024)","Workers in Education and Health Care who Commute by Drive Alone (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Alone (2020-2024)","Workers in Public Administration who Commute by Drive Alone (2020-2024)","Workers in Other Services who Commute by Drive Alone (2020-2024)","Workers in Armed Forces who Commute by Drive Alone (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Drive Carpool (2020-2024)","Workers in Construction who Commute by Drive Carpool (2020-2024)","Workers in Manufacturing who Commute by Drive Carpool (2020-2024)","Workers in Wholesale Trade who Commute by Drive Carpool (2020-2024)","Workers in Retail Trade who Commute by Drive Carpool (2020-2024)","Workers in Transportation who Commute by Drive Carpool (2020-2024)","Workers in Finance and Insurance who Commute by Drive Carpool (2020-2024)","Workers in Information who Commute by Drive Carpool (2020-2024)","Workers in Scientific and Professional who Commute by Drive Carpool (2020-2024)","Workers in Education and Health Care who Commute by Drive Carpool (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Drive Carpool (2020-2024)","Workers in Public Administration who Commute by Drive Carpool (2020-2024)","Workers in Other Services who Commute by Drive Carpool (2020-2024)","Workers in Armed Forces who Commute by Drive Carpool (2020-2024)","Workers in Agriculture, Fishing, and Mining who Commute by Public Transit (2020-2024)","Workers in Construction who Commute by Public Transit (2020-2024)","Workers in Manufacturing who Commute by Public Transit (2020-2024)","Workers in Wholesale Trade who Commute by Public Transit (2020-2024)","Workers in Retail Trade who Commute by Public Transit (2020-2024)","Workers in Transportation who Commute by Public Transit (2020-2024)","Workers in Finance and Insurance who Commute by Public Transit (2020-2024)","Workers in Information who Commute by Public Transit (2020-2024)","Workers in Scientific and Professional who Commute by Public Transit (2020-2024)","Workers in Education and Health Care who Commute by Public Transit (2020-2024)","Workers in Arts, Food, and Entertainment who Commute by Public Transit (2020-2024)","Workers in Public Administration who Commute by Public Transit (2020-2024)"
"publicpolygonfeature:5:38681","ZIP Code 19352","country:us/state:pa/zip:19352","19352","53","217","498","70","499","198","252","125","435","1056","342","70","126","0","37","10","12","0","46","19","70","0","49","155","39","0","19","0","0","0","12","0","33","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38682","ZIP Code 19355","country:us/state:pa/zip:19355","19355","17","320","1092","158","974","182","1418","142","1610","2344","358","133","323","6","5","25","118","0","52","26","4","23","165","81","68","39","113","0","0","0","34","28","22","45","30","32","95","71","7","0"
"publicpolygonfeature:5:38683","ZIP Code 19358","country:us/state:pa/zip:19358","19358","0","0","8","0","18","6","0","0","0","30","0","5","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38684","ZIP Code 19362","country:us/state:pa/zip:19362","19362","84","176","453","111","289","253","141","13","144","366","121","47","148","17","39","0","30","0","50","16","0","0","40","33","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38685","ZIP Code 19363","country:us/state:pa/zip:19363","19363","80","637","641","181","727","304","313","73","452","1823","477","410","235","12","0","90","72","135","108","49","33","0","63","198","53","4","4","0","4","0","32","0","9","12","0","0","0","0","0","0"
"publicpolygonfeature:5:38686","ZIP Code 19365","country:us/state:pa/zip:19365","19365","10","270","285","117","355","181","116","28","271","867","147","85","132","0","2","160","139","0","66","30","40","0","35","49","10","0","30","0","0","0","0","0","0","0","0","0","0","2","0","15"
"publicpolygonfeature:5:38687","ZIP Code 19367","country:us/state:pa/zip:19367","19367","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38688","ZIP Code 19380","country:us/state:pa/zip:19380","19380","21","1400","1366","474","1844","761","2043","423","2157","4493","1146","499","490","14","4","122","56","10","143","0","117","10","153","477","191","18","58","66","0","0","0","19","0","12","14","30","26","101","64","0"
"publicpolygonfeature:5:38689","ZIP Code 19403","country:us/state:pa/zip:19403","19403","0","1051","1868","405","1694","793","1115","289","2090","4068","974","396","613","222","2","84","112","11","152","0","24","23","175","504","90","102","45","0","0","27","0","0","62","27","34","10","10","111","30","12"
"publicpolygonfeature:5:38690","ZIP Code 19405","country:us/state:pa/zip:19405","19405","0","84","299","119","327","205","165","7","108","236","106","357","118","0","0","0","25","0","15","40","0","0","0","66","55","4","14","0","0","0","0","0","30","0","0","0","0","29","0","0"
"publicpolygonfeature:5:38691","ZIP Code 19406","country:us/state:pa/zip:19406","19406","7","469","1259","159","1021","635","1150","129","1864","2894","900","384","484","8","0","21","35","16","158","9","44","0","109","223","89","9","43","0","0","0","61","0","43","13","5","7","30","79","21","4"
"publicpolygonfeature:5:38692","ZIP Code 19382","country:us/state:pa/zip:19382","19382","81","1014","1848","638","1985","593","1992","310","2404","5208","1707","513","932","16","2","61","119","37","154","67","152","11","135","229","244","34","112","0","0","20","10","0","17","0","43","0","64","30","36","7"
"publicpolygonfeature:5:38693","ZIP Code 19383","country:us/state:pa/zip:19383","19383","0","0","0","18","312","26","0","12","14","343","391","0","3","0","0","17","0","0","117","0","0","0","0","64","118","0","0","0","0","0","0","0","11","0","0","0","0","65","16","0"
"publicpolygonfeature:5:38694","ZIP Code 19390","country:us/state:pa/zip:19390","19390","114","304","417","19","389","177","318","43","802","1129","279","329","283","0","0","10","28","7","9","0","0","0","35","60","9","17","27","0","0","15","0","0","0","0","0","0","0","51","0","0"
"publicpolygonfeature:5:38695","ZIP Code 19425","country:us/state:pa/zip:19425","19425","39","208","718","197","391","99","566","97","629","1456","352","105","156","0","9","11","0","0","19","0","0","0","90","65","146","0","8","0","0","0","0","0","0","0","0","23","20","20","0","0"
"publicpolygonfeature:5:38696","ZIP Code 19426","country:us/state:pa/zip:19426","19426","27","683","1696","352","1490","330","1139","116","1499","3340","1384","597","516","0","0","0","119","30","113","21","98","37","31","129","245","0","71","0","0","13","0","0","13","0","41","0","0","28","0","0"
"publicpolygonfeature:5:38697","ZIP Code 19428","country:us/state:pa/zip:19428","19428","66","428","797","152","925","150","822","88","902","2401","363","198","366","5","0","9","74","4","64","8","24","11","35","116","144","4","0","0","18","10","4","0","33","7","24","0","136","176","83","5"
"publicpolygonfeature:5:38698","ZIP Code 19435","country:us/state:pa/zip:19435","19435","0","0","6","0","18","0","0","0","6","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38699","ZIP Code 19436","country:us/state:pa/zip:19436","19436","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38700","ZIP Code 19438","country:us/state:pa/zip:19438","19438","9","756","1419","343","707","330","671","160","982","2024","427","235","401","13","21","82","194","68","147","0","18","0","188","337","52","23","82","0","0","0","0","0","0","0","0","0","17","30","8","0"
"publicpolygonfeature:5:38701","ZIP Code 19440","country:us/state:pa/zip:19440","19440","45","420","1510","267","913","388","403","101","662","1918","482","104","387","0","7","31","295","0","81","40","27","0","109","187","61","0","122","0","0","0","1","0","35","0","0","7","19","23","0","0"
"publicpolygonfeature:5:38702","ZIP Code 19442","country:us/state:pa/zip:19442","19442","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38703","ZIP Code 19444","country:us/state:pa/zip:19444","19444","0","328","342","191","230","173","398","9","650","970","117","95","117","0","0","83","0","5","11","10","0","0","46","75","46","0","0","0","0","0","0","9","0","0","26","17","52","94","0","0"
"publicpolygonfeature:5:38704","ZIP Code 19446","country:us/state:pa/zip:19446","19446","48","1469","3645","484","2415","686","1196","550","1842","5830","1327","365","1340","24","0","131","440","56","226","66","233","14","92","419","145","60","94","0","0","17","71","4","73","51","58","53","76","153","43","59"
"publicpolygonfeature:5:38705","ZIP Code 19453","country:us/state:pa/zip:19453","19453","0","66","8","14","36","0","32","16","12","96","24","12","21","0","0","0","0","0","0","0","26","0","0","0","0","0","22","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38706","ZIP Code 19454","country:us/state:pa/zip:19454","19454","19","633","1665","151","1376","266","647","17","931","2376","376","217","823","51","0","16","116","0","122","72","0","0","29","169","143","18","176","0","21","33","60","0","20","0","54","0","50","131","36","17"
"publicpolygonfeature:5:38707","ZIP Code 19456","country:us/state:pa/zip:19456","19456","0","0","12","0","5","0","0","25","0","27","0","7","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38708","ZIP Code 19457","country:us/state:pa/zip:19457","19457","0","0","44","0","0","0","30","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38709","ZIP Code 19460","country:us/state:pa/zip:19460","19460","77","1071","1683","428","1778","768","1756","308","1792","3526","1009","323","800","12","11","93","186","12","177","9","88","7","188","340","140","0","152","0","0","0","0","0","42","9","0","63","88","75","21","0"
"publicpolygonfeature:5:38710","ZIP Code 19462","country:us/state:pa/zip:19462","19462","16","402","534","105","559","163","551","121","583","1856","388","154","350","0","16","31","17","0","56","125","12","99","60","95","40","19","64","0","0","0","0","14","70","0","16","12","36","95","15","0"
"publicpolygonfeature:5:38711","ZIP Code 19464","country:us/state:pa/zip:19464","19464","47","1214","2527","383","2301","1301","1012","272","1654","4182","1401","685","543","111","5","159","319","35","259","180","97","5","111","454","221","25","125","0","0","0","60","9","28","0","30","0","63","78","25","8"
"publicpolygonfeature:5:38712","ZIP Code 19465","country:us/state:pa/zip:19465","19465","85","619","876","55","606","354","479","69","655","1729","452","236","376","0","0","123","113","9","18","11","21","0","21","129","64","17","22","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38713","ZIP Code 19468","country:us/state:pa/zip:19468","19468","186","705","1214","147","1286","577","1246","234","1363","2404","978","228","398","3","0","77","78","60","164","75","67","0","54","102","152","0","52","0","0","0","0","0","0","0","0","8","24","0","0","0"
"publicpolygonfeature:5:38714","ZIP Code 19472","country:us/state:pa/zip:19472","19472","0","11","0","0","4","0","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38715","ZIP Code 19473","country:us/state:pa/zip:19473","19473","14","515","1183","186","647","234","528","18","726","1875","373","126","288","11","0","31","17","41","48","0","101","9","80","120","104","0","23","0","4","0","0","0","0","0","13","14","10","10","0","0"
"publicpolygonfeature:5:38716","ZIP Code 19475","country:us/state:pa/zip:19475","19475","33","379","481","196","490","266","189","17","434","1213","188","11","230","0","17","0","73","14","0","0","0","0","0","0","13","0","90","0","0","0","0","0","14","0","0","0","0","25","0","0"
"publicpolygonfeature:5:38717","ZIP Code 19477","country:us/state:pa/zip:19477","19477","0","34","0","0","0","0","0","0","67","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38718","ZIP Code 19492","country:us/state:pa/zip:19492","19492","0","0","15","15","51","0","0","0","14","15","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38721","ZIP Code 19504","country:us/state:pa/zip:19504","19504","8","257","400","19","289","86","72","21","187","510","69","79","71","17","0","80","85","3","27","0","0","0","0","37","37","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38722","ZIP Code 19809","country:us/state:de/zip:19809","19809","36","279","326","43","544","317","384","20","680","1152","346","199","297","0","0","16","21","0","67","18","25","8","26","138","169","23","71","0","0","0","0","0","49","50","7","0","75","20","10","0"
"publicpolygonfeature:5:38735","ZIP Code 19520","country:us/state:pa/zip:19520","19520","70","190","298","113","184","40","186","39","199","508","127","34","244","0","10","4","1","0","25","2","0","0","6","67","4","17","13","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38738","ZIP Code 19525","country:us/state:pa/zip:19525","19525","23","495","851","147","939","520","586","46","692","1695","222","150","377","0","0","43","63","0","148","7","26","0","7","164","150","9","12","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38745","ZIP Code 19810","country:us/state:de/zip:19810","19810","28","394","642","236","870","590","779","66","910","2248","662","460","309","0","0","0","89","0","46","60","17","18","74","297","21","41","17","0","0","0","100","1","15","0","16","0","8","158","125","1"
"publicpolygonfeature:5:38767","ZIP Code 19701","country:us/state:de/zip:19701","19701","13","1120","1388","316","1684","1199","1336","160","1594","4551","1035","1027","782","97","0","177","58","0","475","227","97","0","27","431","132","61","14","0","0","0","0","0","26","58","104","0","37","172","46","0"
"publicpolygonfeature:5:38775","ZIP Code 19717","country:us/state:de/zip:19717","19717","0","0","0","5","83","85","19","3","24","137","326","8","51","0","0","0","0","0","0","0","0","0","0","26","47","0","0","0","0","0","0","0","10","0","0","0","0","25","10","0"
"publicpolygonfeature:5:38777","ZIP Code 19702","country:us/state:de/zip:19702","19702","95","947","1672","312","2182","1815","2993","128","2045","5950","1266","786","745","165","0","371","198","26","164","51","307","0","224","444","348","27","93","0","0","66","77","0","95","87","10","0","25","137","100","0"
"publicpolygonfeature:5:38778","ZIP Code 19703","country:us/state:de/zip:19703","19703","0","227","785","38","977","304","498","74","606","1817","411","171","294","58","0","19","18","41","42","13","90","0","33","115","43","28","5","0","0","0","0","0","10","47","13","0","72","4","24","4"
"publicpolygonfeature:5:38779","ZIP Code 19706","country:us/state:de/zip:19706","19706","6","102","86","14","179","60","55","0","72","79","53","24","33","0","0","18","0","0","0","4","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0"
"publicpolygonfeature:5:38780","ZIP Code 19707","country:us/state:de/zip:19707","19707","31","366","636","140","612","67","845","43","843","1393","168","125","124","0","0","20","39","0","27","0","0","13","14","89","142","6","33","0","0","0","4","0","1","0","0","0","0","35","0","25"
"publicpolygonfeature:5:38781","ZIP Code 19803","country:us/state:de/zip:19803","19803","22","437","580","178","705","361","724","200","797","2162","325","267","252","95","0","0","44","0","21","20","53","0","114","196","184","0","12","0","0","0","0","1","10","0","3","0","11","12","0","0"
"publicpolygonfeature:5:38782","ZIP Code 19709","country:us/state:de/zip:19709","19709","40","912","1158","749","2314","901","1632","145","1085","6051","1241","1474","605","133","34","25","208","146","89","84","131","27","38","222","74","53","11","0","0","0","0","0","8","0","21","0","51","32","8","29"
"publicpolygonfeature:5:38783","ZIP Code 19710","country:us/state:de/zip:19710","19710","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38784","ZIP Code 19711","country:us/state:de/zip:19711","19711","57","896","1183","250","2030","876","1598","55","1509","4957","1147","591","475","23","155","5","61","0","265","39","249","0","45","447","226","68","14","0","0","11","17","0","85","18","4","4","52","69","17","25"
"publicpolygonfeature:5:38785","ZIP Code 19713","country:us/state:de/zip:19713","19713","4","949","637","178","1836","900","1040","102","1147","2422","1077","487","294","25","0","23","58","0","217","125","39","0","140","202","241","17","44","10","0","0","31","20","1","0","65","0","172","45","126","0"
"publicpolygonfeature:5:38786","ZIP Code 19716","country:us/state:de/zip:19716","19716","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38787","ZIP Code 19720","country:us/state:de/zip:19720","19720","105","1284","1540","310","2448","2634","1730","215","1904","5368","1786","1365","972","69","33","134","72","10","339","117","318","23","147","756","351","115","71","32","0","71","19","3","194","66","19","0","118","343","80","35"
"publicpolygonfeature:5:38788","ZIP Code 19730","country:us/state:de/zip:19730","19730","0","34","12","1","4","16","10","0","3","41","6","7","0","0","0","0","0","0","0","0","0","0","1","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38789","ZIP Code 19731","country:us/state:de/zip:19731","19731","0","14","0","0","35","33","31","0","0","9","65","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38790","ZIP Code 19732","country:us/state:de/zip:19732","19732","0","0","0","0","0","0","0","0","10","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38791","ZIP Code 19733","country:us/state:de/zip:19733","19733","0","21","21","0","0","0","0","0","25","11","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38792","ZIP Code 19804","country:us/state:de/zip:19804","19804","34","600","447","231","919","584","410","107","996","1994","684","215","338","0","0","69","12","0","170","134","0","0","162","245","222","20","8","0","7","6","0","1","50","38","9","0","25","44","0","0"
"publicpolygonfeature:5:38794","ZIP Code 19734","country:us/state:de/zip:19734","19734","33","598","279","89","353","323","389","30","334","1455","338","329","160","0","0","115","34","0","17","53","0","0","18","114","40","36","0","0","0","0","0","0","8","30","2","0","38","12","0","4"
"publicpolygonfeature:5:38795","ZIP Code 19735","country:us/state:de/zip:19735","19735","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38796","ZIP Code 19736","country:us/state:de/zip:19736","19736","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:38797","ZIP Code 19801","country:us/state:de/zip:19801","19801","15","345","329","41","486","414","335","0","569","1365","141","211","212","8","0","145","39","0","222","55","49","0","48","213","38","50","0","0","0","28","146","37","266","76","21","0","26","153","113","0"
"publicpolygonfeature:5:38798","ZIP Code 19802","country:us/state:de/zip:19802","19802","10","507","397","102","896","925","625","56","878","2126","413","660","153","0","0","93","23","0","111","231","27","0","61","186","15","35","0","0","0","0","63","6","55","86","80","0","58","365","100","127"
"publicpolygonfeature:5:38799","ZIP Code 19805","country:us/state:de/zip:19805","19805","163","741","729","188","1673","1194","951","0","1480","3618","1427","839","634","13","31","302","16","4","88","73","16","36","395","319","256","14","124","0","0","39","50","3","247","74","4","0","41","264","235","14"
"publicpolygonfeature:5:38800","ZIP Code 19806","country:us/state:de/zip:19806","19806","59","207","295","0","165","120","416","35","669","1236","236","196","138","5","0","0","51","0","6","0","8","11","0","4","14","0","57","0","0","0","0","0","2","2","47","0","6","24","9","0"
"publicpolygonfeature:5:38801","ZIP Code 19807","country:us/state:de/zip:19807","19807","16","94","138","23","253","31","452","1","488","725","68","42","58","0","0","0","0","0","0","0","0","0","21","40","22","14","0","0","0","0","0","0","0","10","0","0","61","20","0","0"
"publicpolygonfeature:5:38802","ZIP Code 19808","country:us/state:de/zip:19808","19808","132","1081","879","145","1735","857","1493","109","1781","3644","1295","477","428","51","74","342","173","12","236","321","78","66","155","808","250","74","40","0","0","0","16","3","29","2","32","0","68","23","10","0"
"publicpolygonfeature:5:38844","ZIP Code 19977","country:us/state:de/zip:19977","19977","14","562","557","104","1194","660","367","51","347","2664","760","1486","214","159","0","80","12","40","136","27","0","0","167","30","169","0","0","0","0","0","0","0","1","2","0","0","0","94","0","0"
"publicpolygonfeature:5:39383","ZIP Code 21920","country:us/state:md/zip:21920","21920","0","54","84","0","133","26","14","0","71","59","24","1","79","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:39389","ZIP Code 21901","country:us/state:md/zip:21901","21901","27","629","770","188","1013","402","425","60","730","1694","516","612","243","10","8","262","176","2","180","0","0","0","3","143","18","34","14","0","0","0","6","0","0","0","6","0","0","0","0","6"
"publicpolygonfeature:5:39390","ZIP Code 21902","country:us/state:md/zip:21902","21902","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:39391","ZIP Code 21903","country:us/state:md/zip:21903","21903","35","166","277","0","385","207","27","33","144","417","92","342","183","0","0","0","51","0","11","0","0","0","0","47","14","0","0","0","0","0","0","0","0","0","0","0","11","0","0","0"
"publicpolygonfeature:5:39393","ZIP Code 21904","country:us/state:md/zip:21904","21904","0","165","227","42","330","182","22","18","153","429","136","133","16","55","0","33","12","37","80","9","3","0","64","15","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:39394","ZIP Code 21911","country:us/state:md/zip:21911","21911","103","453","336","11","346","248","179","18","432","880","132","405","161","0","0","54","33","5","0","63","65","0","39","177","11","16","42","0","0","0","0","0","0","16","0","0","0","6","0","0"
"publicpolygonfeature:5:39395","ZIP Code 21912","country:us/state:de/zip:21912","21912","46","25","61","16","12","36","24","0","107","62","0","14","23","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:39396","ZIP Code 21913","country:us/state:md/zip:21913","21913","5","24","77","7","21","18","6","3","55","67","35","32","11","0","0","0","11","0","14","3","0","0","0","3","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:39397","ZIP Code 21914","country:us/state:md/zip:21914","21914","0","0","21","16","33","16","0","0","61","58","16","21","9","0","0","24","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:39399","ZIP Code 21915","country:us/state:md/zip:21915","21915","3","180","124","0","177","49","9","0","73","158","60","36","104","0","0","0","9","0","27","0","0","0","22","7","9","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:39401","ZIP Code 21917","country:us/state:md/zip:21917","21917","0","87","103","21","167","39","18","10","33","226","58","30","39","0","0","25","43","0","0","14","0","0","0","0","26","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:39402","ZIP Code 21918","country:us/state:md/zip:21918","21918","10","235","151","11","106","103","44","0","120","198","51","358","36","0","0","0","14","0","0","0","10","0","0","27","14","22","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:39403","ZIP Code 21919","country:us/state:md/zip:21919","21919","41","274","112","47","76","114","31","0","147","198","81","102","17","0","0","14","55","0","0","0","60","0","0","51","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0"
"publicpolygonfeature:5:39404","ZIP Code 21921","country:us/state:md/zip:21921","21921","113","954","1668","340","1706","1342","915","97","1384","3102","1555","1560","855","36","0","17","318","0","283","75","14","0","157","573","270","129","56","0","0","0","0","0","0","0","19","0","0","0","54","0"
"publicpolygonfeature:5:39405","ZIP Code 21930","country:us/state:md/zip:21930","21930","0","0","0","0","0","0","0","0","0","6","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6671072","ZIP Code 18933","country:us/state:pa/zip:18933","18933","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6675338","ZIP Code 19052","country:us/state:pa/zip:19052","19052","0","0","70","0","90","9","43","0","16","43","0","0","0","0","0","0","11","0","0","0","0","0","0","11","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6678670","ZIP Code 19490","country:us/state:pa/zip:19490","19490","0","0","50","0","0","0","0","0","0","106","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6679212","ZIP Code 18946","country:us/state:pa/zip:18946","18946","0","20","85","0","23","0","26","0","9","79","19","0","42","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6683360","ZIP Code 18927","country:us/state:pa/zip:18927","18927","0","0","0","0","0","0","0","0","113","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6691658","ZIP Code 19369","country:us/state:pa/zip:19369","19369","0","0","14","0","17","0","0","0","38","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6699713","ZIP Code 08032","country:us/state:nj/zip:08032","08032","0","11","5","0","0","12","11","0","9","84","10","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","0"
"publicpolygonfeature:5:6701574","ZIP Code 18921","country:us/state:pa/zip:18921","18921","9","10","0","0","18","0","0","0","0","20","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:5:6702446","ZIP Code 19108","country:us/state:pa/zip:19108","19108","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"publicpolygonfeature:22:927938","Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Area","country:us/state:pa/msa:philadelphia-camden-wilmington","37980","8725","126394","180395","46048","215249","125929","132857","24043","200427","557618","131277","91040","84603","7618","1426","17015","19871","4961","27577","12865","10750","2465","21503","54806","23976","7617","9691","597","475","3768","8434","2418","22075","10307","11352","4102","24821","61678","19435","10203"
